4131923356,[4062918115]
4131931170,"[436832396, 4062918115]"
4131931175,[436832396]
4181601813,"[1904250971, 597262517, 597262487]"
4181601814,"[1905044342, 4182358247, 596482732, 7520731924]"
4181658454,"[597262516, 597262493, 597262504]"
4181719201,"[2049605126, 4181719239]"
4181719220,"[4182358246, 7516324182, 2049605122]"
4181719221,"[4181719256, 4181719222, 2049605094]"
4181719222,"[2049605094, 4181719225, 4181719221]"
4181719223,"[4181719224, 4181719226, 4181719225]"
4181719224,"[2049605097, 4181719223, 2049605107]"
4181719225,"[4181719222, 4181719223, 2049605097]"
4181719226,"[4181719227, 4181719256, 2049605107, 4181719223]"
4181719227,"[2049605112, 4181719226, 7528355423]"
4181719232,"[7528355420, 286490247, 4181719257, 2049605095]"
4181719233,"[1904250969, 4181719235, 286490247]"
4181719235,"[2049605099, 286490247, 4181719233]"
4181719239,"[4181719254, 4181719201, 2049605101]"
4181719242,"[2049605101, 7528355329]"
4181719244,[2049605117]
4181719246,"[7528355334, 2049605117]"
4181719248,"[7528355335, 7528355334]"
4181719250,"[4181719252, 7528355335]"
4181719252,"[4181719253, 2049605129, 4181719250]"
4181719253,"[2049605125, 2049605096, 4181719252]"
4181719254,"[7516324198, 4181719258, 4181719239]"
4181719256,"[7516324198, 2049605112, 4181719226, 4181719221]"
4181719257,"[4181719232, 2049605096, 4181719258, 7528355421]"
4181719258,"[4181719257, 2049605125, 4181719254]"
4182218089,"[917142757, 917142676, 4182218099, 4182218101]"
4182218090,"[4182218099, 917142693, 917142569, 917142641]"
4182218091,"[917142569, 875533155, 917142742]"
4182218097,"[917142665, 4182218098, 860338454]"
4182218098,"[917142664, 917142687, 4182218097]"
4182218099,"[4182218089, 4182218102, 4182218090]"
4182218100,[4182218109]
4182218101,"[4182218089, 4182218102, 4182218103]"
4182218102,"[4182218104, 4182218099, 4182218101]"
4182218103,"[4182218101, 4182218104, 4182218105]"
4182218104,"[4182218103, 4182218102]"
4182218105,"[4182218103, 4182218107]"
4182218107,"[4182218105, 4182218108, 4182218109]"
4182218108,[4182218107]
4182218109,"[4182218107, 4182218100, 4182218110]"
4182218110,"[4182218109, 4182218111, 4182218112]"
4182218111,[4182218110]
4182218112,"[4182218110, 4182218113, 7483988598]"
4182218113,[4182218112]
4182222511,"[872558191, 872558269, 872558171, 872558252]"
4182222512,"[872558164, 872558176, 872558270, 872558243]"
4182358243,"[1904250981, 4182358244, 1904250987]"
4182358244,"[860338538, 7527831185, 4182358243]"
4182358245,"[2110338712, 860338523, 860338510]"
4182358246,"[7516324181, 4181719220]"
4182358247,"[7520731926, 7520731927, 4181601814, 4631778956]"
4182358248,"[596482732, 7516324185, 2049605097, 7520731926]"
4182358249,"[860338560, 1904250969, 860338538]"
4182358250,"[860338513, 860338436, 2750509426]"
4182358251,"[860338536, 7516324184, 860338420, 860338581]"
4182358253,"[860338446, 860338502, 5034061180]"
4182358254,"[860338515, 860338586, 860338465]"
4182358256,"[7516324183, 7516324184, 860338463]"
4182358257,"[860338479, 860338471]"
4182358258,"[1326160761, 5034061183, 1326160736, 3958794766]"
4182358259,"[860338583, 860338567, 860338563, 860338524]"
4182358260,"[860338524, 7516324196, 860338520]"
4182358261,"[860338504, 860338449, 7516324196]"
4182358262,"[860338529, 860338567, 6598411369, 860338565]"
4182374178,"[1326160760, 4182381091, 7509242898, 4182374181]"
4182374180,"[4182374183, 4182374186, 2204149207]"
4182374181,"[4182374178, 1967126060, 4182374186]"
4182374182,"[1967126060, 4309797294, 1967126066]"
4182374183,"[4182374185, 4182374180, 4309797294]"
4182374184,"[1967126066, 4309970802, 2280678769]"
4182374185,"[2280678757, 4182374183, 4309970802]"
4182374186,"[4182374181, 4309797294, 4182374180]"
4182374187,"[2280678757, 2280678769, 4309970802]"
4182374188,"[1326160790, 2477255855, 1326160738, 4182381091]"
4182381091,"[4182374188, 7509242897, 4182374178, 4182381095]"
4182381092,"[4182381104, 4182381097, 1326160714]"
4182381093,[4182381097]
4182381094,"[7509242894, 2477256593, 7509242897]"
4182381095,"[4182381091, 1326160790, 1326160760, 4182381096]"
4182381096,"[4182381095, 1326160759, 1326160740, 4182381098]"
4182381097,"[4182381098, 1326160737, 4182381093, 4182381092]"
4182381098,"[1326160714, 4182381096, 1326160786, 4182381097]"
4182381099,"[1326160738, 4182381100, 4182381103]"
4182381100,"[1326160714, 1326160759, 4182381099]"
4182381101,"[4182381103, 4182381102, 1326160762]"
4182381102,"[1326160736, 4182381104, 4182381101]"
4182381103,"[4182381099, 4182381104, 4182381101]"
4182381104,"[4182381102, 4182381092, 4182381103]"
4182381105,"[4182381106, 2477256597]"
4182381106,"[1326160742, 4182381107, 4182381108, 4182381105]"
4182381107,"[3958794765, 4182381109, 4182381106]"
4182381108,"[4182381106, 4182381109, 3958794768]"
4182381109,"[4182381107, 3958794767, 4182381108]"
4183827341,"[2280678850, 3828399518, 917142507, 765870482]"
4183857878,"[3828399521, 3828399506, 3828399523, 3828399517]"
4183857879,"[3828399526, 3828399527, 3828399539]"
4183864403,"[4183907896, 2048462931, 3828399228, 2048462890]"
4183864404,"[4685480467, 4183907901, 2048462994, 4183870289, 4183907903]"
4183870289,"[4183864404, 4685480484, 7517374406, 4183907750]"
4183870290,"[2048462904, 355065354, 355403569, 2048415318]"
4183907750,"[4183870289, 7517374405, 7513254339, 7520731937]"
4183907751,"[2048463006, 2048462971, 2048462967]"
4183907752,"[4183907766, 4183907784, 2049594060, 4183907787, 2049593963]"
4183907753,"[4183907754, 5164654697, 4183907766, 4183907764]"
4183907754,"[4183907758, 5164654699, 4183907753, 5164654698]"
4183907755,"[2477254528, 4183907757, 5164654699]"
4183907756,"[4183907760, 2280678847, 4183907757]"
4183907757,"[4183907756, 4183907759, 4183907755]"
4183907758,"[4183907781, 917142533, 4183907759, 4183907754]"
4183907759,"[4183907760, 4183907758, 4183907757]"
4183907760,"[917142533, 4183907756, 4183907759]"
4183907761,"[4183907772, 4183907780, 917142626, 917142533]"
4183907762,"[4183907764, 4183907775, 4183907781]"
4183907763,"[7517357227, 7531811473, 4183907775]"
4183907764,"[4183907753, 4183907765, 4183907762]"
4183907765,"[7531811473, 4183907782, 4183907764]"
4183907766,"[4183907753, 4183907768, 4183907752]"
4183907768,"[4183907782, 4183907784, 4183907766]"
4183907769,"[4183907781, 4309926435, 4183907772]"
4183907771,"[4183907774, 7517357227, 4309926435]"
4183907772,"[4183907769, 4183907779, 4183907761]"
4183907774,"[917142516, 4183907771, 4183907777]"
4183907775,"[4183907763, 4309926435, 4183907762]"
4183907776,"[4183907777, 4309926435, 4183907779]"
4183907777,"[4183907774, 4183907778, 4183907776]"
4183907778,"[917142516, 4183907777, 4183907780]"
4183907779,"[4183907776, 4183907780, 4183907772]"
4183907780,"[4183907778, 4183907761, 4183907779]"
4183907781,"[4183907762, 4183907769, 4183907758]"
4183907782,"[4183907765, 4183907783, 4183907768]"
4183907783,"[355403884, 4183907785, 4183907782]"
4183907784,"[4183907768, 4183907785, 4183907752]"
4183907785,"[4183907783, 917142602, 4183907784]"
4183907787,"[4183907752, 917142602, 2049593963]"
4183907788,"[4183907892, 7520731933, 917142587, 2049594045]"
4183907889,"[2280678843, 4183907890, 2280678841]"
4183907890,"[2477254528, 5160235365, 2477250029, 4183907889]"
4183907891,"[2049594102, 4183907892, 2049594033]"
4183907892,"[2049594100, 4183907788, 4183907891]"
4183907893,"[2048415318, 355403698, 4685473177, 355126396]"
4183907894,"[2048462945, 355404270, 355779944, 355063396]"
4183907896,"[2048463002, 2048462928, 4183907897, 4183864403]"
4183907897,"[4183907896, 2048462996, 2048462890, 7517357243]"
4183907898,"[7517357243, 2048462920, 4183907899]"
4183907899,"[4183907898, 2048462965, 4183907900, 2048462933]"
4183907900,"[4183907899, 2048462967, 2048462902, 2048462998]"
4183907901,"[2048462971, 4183907903, 4183864404]"
4183907903,"[4183864404, 2048462927, 4183907901]"
4183937324,"[1433691621, 436862084, 4183978800, 1433691643]"
4183937375,[1433691582]
4183978793,"[5999695911, 5999764816]"
4183978799,"[4183978800, 5999764816, 7479330210]"
4183978800,"[4183937324, 4183978799]"
4183978804,"[1326196584, 1326196555, 7531811475, 1326196615]"
4183978805,"[436861500, 1326196480, 1326196557]"
4183978806,"[7531811475, 7531811478, 7531811476, 1326196495]"
4183978807,"[1326196495, 1326196630, 7528331028]"
4183978808,"[4183978809, 1326196534, 4183978819, 1326160764]"
4183978809,"[4183978820, 4183978808]"
4183978814,"[1326196627, 1326196613]"
4183978819,"[4183978808, 4183978820, 1326196507]"
4183978820,"[4183978809, 1326196597, 4183978819]"
4183978823,"[7531811480, 1326196534]"
4184001060,"[4062918115, 4184001061, 846808283]"
4184001061,"[1326196580, 1326196629, 4184001060]"
4184001062,"[1326196480, 5418415516, 1326196503]"
4184001063,"[1326196556, 2204149206, 4309649389]"
4184001064,"[1326196647, 5418415514, 1326196489]"
4184001065,"[4184001066, 2204149205, 1433691588, 5418415514]"
4184001066,"[1326196582, 4184001065, 1326196601]"
4184001067,"[1326196503, 5418416221, 4184001083]"
4184001068,"[4184001081, 4184001080, 1326196489, 5418416221]"
4184001072,"[4184001077, 4184001073, 4184001080, 1326196647]"
4184001073,"[4184001074, 4184001072, 4184001078]"
4184001074,"[2204149202, 4184001076, 4184001073]"
4184001076,"[4184001074, 4184001078, 2280678738]"
4184001077,"[2280678763, 4184001072, 4184001078]"
4184001078,"[4184001077, 4184001073, 4184001076, 5418416227]"
4184001079,"[2280678776, 4184001082, 2280678763]"
4184001080,"[4184001072, 4184001068, 4184001082]"
4184001081,"[7509242927, 5418416222, 4184001068]"
4184001082,"[4184001080, 4184001079, 7509242927]"
4184001083,"[4184001067, 2280678793, 5418416222]"
4184235072,[894391727]
4309645208,"[1326196539, 4309649389, 1326196553, 4309803045]"
4309649389,"[1326196569, 4184001063, 7509242928, 4309645208]"
4309797294,"[4182374183, 4309970802, 4182374182, 4182374186]"
4309803045,"[1326196615, 4309645208, 1326196610, 1433691588]"
4309926435,"[4183907771, 4183907776, 4183907769, 4183907775]"
4309970802,"[4182374185, 4182374187, 4309797294, 4182374184]"
4406703955,[4406703974]
4406703958,[4406703974]
4406703963,[4406703965]
4406703965,"[894391813, 894391837, 4406703963]"
4406703966,"[894391727, 894391750, 4406703967]"
4406703967,"[4406703966, 4406703970, 4406703974]"
4406703969,[4406703970]
4406703970,"[4406717370, 4406703969, 4406703967]"
4406703974,"[4406717373, 4406703958, 4406703967, 4406703955]"
4406717370,[4406703970]
4406717373,[4406703974]
4406825370,[894391710]
4631778955,"[4631778956, 7516324182, 2049605094]"
4631778956,"[4182358247, 4631778955, 7516324181]"
4631791324,"[872558375, 860338551]"
4635108610,[4784810914]
4670358030,"[355126399, 4670358032, 4670358031]"
4670358031,"[4670358030, 4670358033, 2048463002, 2048462914]"
4670358032,"[4670358030, 3828399220, 355065351]"
4670358033,"[4670358031, 3828399216, 3828399220]"
4670358036,"[355063397, 2048462900, 2048462871]"
4670358037,"[4670358038, 2048462914, 3828399216]"
4670358038,"[2048462900, 4670358037, 2048462918]"
4685473177,"[4685473178, 4183907893, 2048415320]"
4685473178,"[846808297, 4685473177, 2048415323]"
4685480466,[2048462904]
4685480467,[4183864404]
4685480468,[4685480484]
4685480484,"[355065354, 4685480468, 7520731937, 4183870289]"
4696023738,[4696023739]
4696023739,"[4696023740, 4696023738]"
4696023740,"[2770015875, 4696023739, 4696023742]"
4696023741,[4696023742]
4696023742,"[4696023740, 4696023741]"
4735628231,[4735628232]
4735628232,"[4735628235, 4735628231, 597262560]"
4735628235,"[597262548, 597262474, 4735628232]"
4784810914,"[1433691625, 2048463014, 4635108610, 355063181]"
5034061175,"[7527831655, 5034061178, 1904250969]"
5034061178,"[5034061175, 1326157669, 5034061179, 860338560]"
5034061179,"[5034061178, 1872569976, 5034061180, 860338562]"
5034061180,"[5034061179, 4182358253, 5034061183]"
5034061183,"[5034061180, 860338575, 5034061185, 4182358258]"
5034061185,"[5034061183, 1326160761, 5034061186, 860338485]"
5034061186,"[5034061185, 2280678799, 5034061187, 2280678827]"
5034061187,"[5034061186, 2280678809, 3768408737, 2280678793]"
5034061190,"[3768408737, 5034061191, 5418415936]"
5034061191,"[5034061190, 1433691571, 6005220882]"
5034061200,"[6005220882, 1433691619, 7479330210, 436861500]"
5160235365,"[6239485713, 2049594063, 2049594041, 4183907890]"
5164654697,"[5164654698, 2049593996, 4183907753]"
5164654698,"[4183907754, 5164654697, 5164654701]"
5164654699,"[5164654701, 4183907755, 4183907754]"
5164654701,"[5164654698, 5164654699, 6239485713]"
5418415373,[5418415374]
5418415374,"[5418415373, 1326196566, 1326196645]"
5418415514,"[4184001065, 5418415515, 4184001064]"
5418415515,"[5418415514, 1326196647, 1433691588]"
5418415516,"[4184001062, 5418415517, 2204149205]"
5418415517,"[5418415516, 1433691573, 1326196503]"
5418415936,"[1433691583, 5034061190]"
5418416221,"[4184001068, 5418416222, 4184001067]"
5418416222,"[5418416221, 4184001083, 4184001081]"
5418416227,"[2280678763, 4184001078, 2280678738]"
5603927915,"[5603927916, 2048462866, 2048462892]"
5603927916,[5603927915]
5999695911,[4183978793]
5999764816,"[5999764818, 4183978793, 4183978799]"
5999764818,[5999764816]
6005220879,[1433691571]
6005220882,"[5034061191, 5034061200]"
6005222247,[6005222261]
6005222248,[6005222262]
6005222251,[6005222262]
6005222261,"[1433691639, 6005222247]"
6005222262,"[6005222248, 6005222251, 1433691639]"
6008986916,[894391809]
6008987170,"[6008987171, 894391809, 355063181]"
6008987171,[6008987170]
6239485713,"[5164654701, 2049593965, 5160235365]"
6391202155,[6391202156]
6391202156,"[1904250965, 6391202155, 7520731931]"
6598411369,"[860338584, 4182358262, 860338517]"
7479330210,"[5034061200, 4183978799, 7513261044]"
7483879014,"[7483879016, 7516311144, 917142676]"
7483879016,"[917142676, 7483879014, 917142693]"
7483879021,"[7483879022, 917142770, 917142676]"
7483879022,[7483879021]
7483879288,"[7483879289, 7483879290, 917142664]"
7483879289,[7483879288]
7483879290,"[7483879291, 917142641, 7483879288]"
7483879291,[7483879290]
7483988598,"[7483988599, 4182218112, 917142644]"
7483988599,[7483988598]
7509242894,"[1326160720, 4182381094]"
7509242896,[7509242897]
7509242897,"[7509242896, 4182381094, 7509242898, 4182381091]"
7509242898,"[7509242897, 4182374178, 1326160720]"
7509242927,"[2280678776, 4184001082, 4184001081]"
7509242928,"[2204149206, 4309649389, 2204149202]"
7513254339,"[4183907750, 355779944, 355404270]"
7513254340,"[1433691625, 7513254341, 1433691615]"
7513254341,"[7513254340, 1433691643]"
7513261044,"[1326196627, 7479330210, 1326196641]"
7516311144,"[595760166, 595760171, 7483879014]"
7516311145,"[597262538, 7516311146, 872558393]"
7516311146,"[7516311145, 597262476, 597262475]"
7516311147,"[872558270, 7516311150]"
7516311150,"[7516311147, 872558273]"
7516311155,[7516311156]
7516311156,"[7516311155, 597262482]"
7516311160,[7516311161]
7516311161,"[7516311160, 872558391, 597262546]"
7516324181,"[4631778956, 7516324182, 4182358246]"
7516324182,"[4181719220, 7516324181, 4631778955]"
7516324183,"[860338523, 4182358256, 860338519]"
7516324184,"[4182358256, 860338515, 4182358251]"
7516324185,"[1904250975, 1904250977, 4182358248]"
7516324196,"[4182358261, 860338509, 4182358260]"
7516324198,"[2049605126, 4181719254, 4181719256]"
7517357223,"[917142571, 917142641, 917142570]"
7517357227,"[4183907771, 4183907763, 7531811471]"
7517357243,"[4183907897, 2048462969, 4183907898]"
7517374405,"[2048462926, 7517374406, 4183907750]"
7517374406,"[7517374405, 4183870289, 2048462892]"
7517374407,"[7517374410, 2048462900]"
7517374410,"[7517374407, 2048462931]"
7520731923,[7520731924]
7520731924,"[7520731923, 4181601814, 597262529]"
7520731926,"[4182358248, 7520731927, 4182358247]"
7520731927,"[7520731926, 2049605094, 4182358247]"
7520731928,[7520731929]
7520731929,"[7520731928, 860338581, 860338548]"
7520731930,"[7520731931, 871417860, 871417861]"
7520731931,"[6391202156, 7520731930, 867095689]"
7520731932,"[917142587, 7520731933, 2049594025]"
7520731933,"[7520731932, 2049594043, 4183907788]"
7520731934,"[1433691621, 7520731936, 1433691563]"
7520731936,"[7520731934, 846808297, 1433691621]"
7520731937,"[4685480484, 4183907750, 2048462896]"
7527831185,"[4182358244, 1904250987, 860338576]"
7527831191,"[860338465, 7527831192, 860338484]"
7527831192,"[7527831191, 860338503, 860338515]"
7527831193,"[860338562, 860338442]"
7527831195,"[860338485, 860338504, 860338489]"
7527831198,"[7527831199, 1326160756, 1326160737]"
7527831199,"[1326160736, 7527831198, 1326160756]"
7527831447,"[7527831448, 1326196656, 1326196627]"
7527831448,"[1326196540, 7527831447, 1326196641]"
7527831655,"[1326157669, 5034061175]"
7528331027,"[1326160764, 1326196580, 7528331028]"
7528331028,"[7528331027, 4183978807, 1326196629]"
7528355329,"[7535653444, 4181719242]"
7528355333,"[2049605116, 7528355334, 2049605117]"
7528355334,"[7528355333, 4181719248, 4181719246]"
7528355335,"[2049605125, 4181719250, 4181719248]"
7528355420,"[7528355423, 7528355421, 4181719232]"
7528355421,"[7528355420, 4181719257, 2049605112]"
7528355423,"[4181719227, 7528355420, 2049605099]"
7531811471,"[7517357227, 7531811473, 355403884]"
7531811473,"[7531811471, 4183907763, 4183907765]"
7531811474,"[1326196557, 7531811475, 1326196616]"
7531811475,"[7531811474, 4183978804, 4183978806]"
7531811476,"[4183978806, 7531811478, 1326160764]"
7531811478,"[7531811476, 1326196557, 4183978806]"
7531811479,[7531811480]
7531811480,"[7531811479, 4183978823, 1326196580]"
7535653444,"[2049605117, 7528355329]"
7535653476,"[3828399539, 7535653477, 2280678854]"
7535653477,"[7535653476, 7535653478, 3828399552]"
7535653478,"[3828399527, 7535653481, 7535653477]"
7535653481,"[7535653478, 765870499, 3828399535]"
7535653482,"[860338545, 7535661789]"
7535661789,"[7535653482, 860338503]"
7535661790,"[860338574, 7535661792, 860338461]"
7535661792,"[7535661790, 860338527, 860338566]"
